"tree_ID","latitude","longitude","GUD","SRS","GUD_DOY","SRS_DOY","pheno_lag","dNDVI","NDVIseas","ratio","gup_rate","rain_sum","MAP","soil_texture","slope","elevation","curvature","admin","resid_trend"
"tree_777359",-8.61072,32.81607,108.5,140.25,289.5,320.25,-31.75,0.0988645469119745,0.633482635667113,0.157323714907862,143.75,1005.57656369542,857.417863993497,0.779450386454884,1.85433411598206,902,18,"United Republic of Tanzania",13.6086865828962
"tree_779142",-2.06432,34.00547,72.25,76,253.25,256,-3.75,0.0969228139229893,0.533273161011983,0.180278347814015,172.5,1223.59793417372,1146.74975854375,-2.21174921919427,1.31186699867249,1155,-2,"United Republic of Tanzania",-13.6008761968887
"tree_780325",-11.23076,36.37975,111,161,292,341,-50,0.33026086715385,0.668645849387982,0.493924949143318,190,1407.94354894711,1165.23458292925,0.920620912858907,4.72215795516968,686,-8,"United Republic of Tanzania",16.3076400819316
"tree_780786",-6.384,35.16746,88.5,135.5,269.5,315.5,-47,0.0543116688856505,0.641973818840673,0.0848632456787462,127.5,951.623854935977,866.99753542617,1.36235382645714,9.19514560699463,976,-2,"United Republic of Tanzania",-4.8179654592355
"tree_781267",-7.28385,32.24842,73.5,124.5,254.5,304.5,-51,0.373993419143052,0.532722843834598,0.698717797545287,163.75,1275.86197953502,1110.78041701993,2.02076394684175,1.86940836906433,1116,6,"United Republic of Tanzania",-13.6212973098783
"tree_782853",-5.69185,34.20208,109.333333333333,144.666666666667,290.333333333333,324.666666666667,-35.3333333333333,0.122141846581151,0.586928496346245,0.211552494024935,125,1072.57917160359,933.607196960566,1.67812897583798,0.927409946918488,1312,0,"United Republic of Tanzania",23.4890278786996
"tree_783239",-6.54978,32.07885,61,140,242,320,-79,0.242153023931561,0.464704456330412,0.521090384722686,205,1340.1037979126,1092.50516076629,3.04016125752217,1.86650896072388,1155,4,"United Republic of Tanzania",-25.6249243530275
"tree_783749",-3.97274,31.45378,71,126,252,306,-55,0.164224368667245,0.520770308598913,0.31534894742574,170,1315.47738012671,1332.20458436012,2.84898442121416,4.14859485626221,1095,-4,"United Republic of Tanzania",-13.3693632487631
"tree_784996",-7.30584,34.72024,133,151,314,331,-18,0.0788773920528904,0.685654836588021,0.121431332151969,78,781.643233957305,740.819302962884,1.49103835523177,2.07642936706543,1136,-4,"United Republic of Tanzania",40.9877931485854
"tree_785461",-11.26881,36.08074,107.25,152.5,288.25,332.5,-45.25,0.14293014174313,0.575395011291872,0.272370064408741,146.25,1171.7287115742,1190.32303495164,0.169098329511442,1.32438886165619,600,-16,"United Republic of Tanzania",11.2460217564964
"tree_785898",-6.92416,35.14032,107.25,146.75,288.25,326.75,-39.5,0.0676844322534825,0.615802139097633,0.107059529872974,112.5,880.790548726164,740.3645334199,1.8182432353275,2.07608008384705,1009,-4,"United Republic of Tanzania",12.7657017868474
"tree_789647",-6.04784,32.2834,96,133.5,277,313.5,-37.5,0.169617521708806,0.494293532303442,0.351515366859166,182.5,1198.40391472727,1089.36111555534,3.56766649489985,1.31511497497559,1091,6,"United Republic of Tanzania",8.08770332377174
"tree_790167",-5.3529,33.37399,101,118,282,298,-17,0.029264029629482,0.689766619281732,0.0366004718586146,95,1167.85302541786,1294.26106044667,2.42841541383123,1.85433411598206,1166,-8,"United Republic of Tanzania",17.4676056415487
"tree_790661",-7.95959,31.03117,66,124,247,304,-58,0.236762765547087,0.435634894506244,0.543488982477949,190,1522.04548660089,1542.68651282787,-0.411733286085889,9.96089744567871,1677,2,"United Republic of Tanzania",-4.06681455653852
"tree_790867",-5.56339,34.34478,126,148.5,307,328.5,-22.5,0.0362958632376895,0.584897260886047,0.0643474155933704,105,996.433734374122,1041.1286157174,-0.34392650176634,1.31454706192017,1300,-6,"United Republic of Tanzania",41.4570108132897
"tree_791737",-6.68833,33.13068,98.5,128,279.5,308,-29.5,0.0535604676114255,0.538308070246432,0.0975352123678512,137.5,1182.97191814935,1039.87011507895,1.60511964373577,3.73010659217834,1213,2,"United Republic of Tanzania",12.2500180934936
"tree_792580",-10.61533,35.10715,111,147,292,327,-36,0.042577657732819,0.554971941904864,0.0767203790279506,195,1304.85762398163,1516.84993679334,-0.474906263334993,22.6264247894287,1016,2,"United Republic of Tanzania",27.7317292576799
"tree_79329",-28.441,29.32951,89.3333333333333,109.666666666667,270.333333333333,289.666666666667,-20.3333333333333,0.0633164996541047,0.61615327801242,0.101767164119483,161.666666666667,808.360514959002,841.227301101193,-1.29500009047329,24.6732692718506,1491,-18,"South Africa",5.64594447250061
"tree_794935",-4.46918,31.53951,51,103,232,283,-52,0.186224388630807,0.389648379524752,0.477929329150405,215,1252.06024003029,1380.24844792127,3.53556904611994,4.15071249008179,1079,2,"United Republic of Tanzania",-32.9944240479812
"tree_79513",-30.27541,30.43741,51,80,232,260,-29,0.009502599431082,0.606660343139182,0.0156637887057369,130,830.804603666067,961.917973518372,-2.00769330869768,13.1927728652954,685,12,"South Africa",-46.6130187114743
"tree_795305",-7.22156,32.97058,81,127.75,262,307.75,-46.75,0.137119929823051,0.546707597293807,0.257039570022899,173.75,1180.57585009536,1039.81968531507,2.22505480897958,2.0862865447998,1214,-16,"United Republic of Tanzania",-5.23128732967445
"tree_79550",-25.31758,26.71417,102.666666666667,135.333333333333,283.666666666667,315.333333333333,-32.6666666666667,0.1155563578127,0.547445713681225,0.217764915024735,91.6666666666667,491.691055813179,614.944137346868,-0.00918742873706833,1.85433411598206,1148,-2,"South Africa",9.09124310937472
"tree_796200",-11.15414,35.3702,126,165,307,345,-39,0.281324074662552,0.533607515067621,0.527211605381722,180,1292.94346117973,1521.7404051827,-0.278699439719433,2.83373236656189,788,6,"United Republic of Tanzania",38.3750791721022
"tree_796453",-6.83194,33.09571,89.3333333333333,127.333333333333,270.333333333333,307.333333333333,-38,0.0510112445547523,0.541496848372506,0.107616736028818,130,1079.07092477032,1143.42465629534,2.18869689610792,4.6484808921814,1176,0,"United Republic of Tanzania",3.8427072578443
"tree_796529",-4.32089,30.64381,46,121,227,301,-75,0.265451529452058,0.590973108856384,0.44917700225945,260,1477.33300380466,1404.49365139008,-2.43603314857023,2.07775187492371,1146,-10,"United Republic of Tanzania",-36.3477042866869
"tree_797029",-7.37445,34.06145,98.5,151,279.5,331,-52.5,0.181186195930486,0.562142114366572,0.328613273990403,122.5,1228.91659143218,822.955998064234,0.975705909450827,3.94520783424377,1325,8,"United Republic of Tanzania",11.329131787736
"tree_798573",-5.47297,35.35631,93.5,141.5,274.5,321.5,-48,0.140917018743721,0.583043733911278,0.246514205043731,113.75,891.108203882265,914.832338462118,0.852407077041794,10.2954168319702,998,-6,"United Republic of Tanzania",1.29172971081206
"tree_799980",-5.86376,32.28394,46,123.5,227,303.5,-77.5,0.127097900361915,0.476177066506377,0.304129601681405,210,1211.13223528862,1112.36950492992,3.29452739492333,4.14499235153198,1087,-14,"United Republic of Tanzania",-41.6616331546656
"tree_800094",-6.51895,32.18622,61,140,242,320,-79,0.353548099705318,0.476555419913577,0.741882444164487,205,1371.47670125961,1070.07245144622,2.87898612062789,2.08381748199463,1131,-6,"United Republic of Tanzania",-26.4109704448455
"tree_800857",-7.09093,31.42015,71,136,252,316,-65,0.029233474255579,0.576771787557369,0.0506846466596137,155,1050.63550889492,905.641307123101,1.85759862676448,1.86861705780029,885,-14,"United Republic of Tanzania",-23.533225878427
"tree_803448",-6.5148,34.33874,107.666666666667,152.666666666667,288.666666666667,332.666666666667,-45,0.130613461152659,0.595238613311915,0.22341400250462,140,1098.76726714651,978.886279560313,1.63417007611297,2.0757269859314,1350,-10,"United Republic of Tanzania",23.2062143219306
"tree_803915",-7.74919,36.09895,106,140,287,320,-34,0.303280680529655,0.566177028093142,0.535664051138016,155,1500.47443461418,1084.86359889805,-0.76557626733028,13.9134006500244,1423,10,"United Republic of Tanzania",24.4690363121968
"tree_80428",-27.43469,29.93583,87.25,99.25,268.25,279.25,-12,0.00220220147901374,0.713866343169468,0.00324905924973084,98.75,922.042000496305,856.342994488956,-1.81916695362297,4.56350183486938,1643,-6,"South Africa",6.72926259128222
"tree_804373",-7.47253,34.18531,94.3333333333333,152.666666666667,275.333333333333,332.666666666667,-58.3333333333333,0.193401422014207,0.499531992254005,0.399884740217719,123.333333333333,1133.14733092412,998.940180598168,1.80080241210489,4.98797512054443,1280,26,"United Republic of Tanzania",8.80004870804034
"tree_80536",-24.52482,26.6672,102.666666666667,134.666666666667,283.666666666667,314.666666666667,-32,0.197942937291355,0.519773123824374,0.386395514518111,153.333333333333,366.725396351407,523.489215907887,0.395518823364146,1.85433411598206,932,12,"South Africa",3.59275410365605
"tree_80542",-29.03579,29.62438,76,99,257,279,-23,0.063047113020134,0.573933034094221,0.109850991796691,145,814.437674571229,844.99880442363,-1.86556644051176,5.96794366836548,1485,-8,"South Africa",-7.7500561889424
"tree_805554",-6.82779,33.1269,89.3333333333333,125,270.333333333333,305,-35.6666666666667,0.020798081911893,0.552345326183451,0.0377785649819031,150,1174.87684243831,1069.43042824679,1.90965479617874,0.927409946918488,1177,4,"United Republic of Tanzania",2.80625416900528
"tree_806828",-7.04352,34.90018,103.5,147.5,284.5,327.5,-44,0.0428867286058305,0.61906551483196,0.0693570639130864,117.5,842.736988268325,857.587629479575,1.52036146168367,2.93265819549561,1085,6,"United Republic of Tanzania",12.1639056305812
"tree_806984",-6.97825,30.92399,96,136,277,316,-40,0.280825817207088,0.756509118520361,0.371212732711469,90,1061.88013124466,876.550169236896,0.807626578890892,3.84522461891174,1145,0,"United Republic of Tanzania",6.09934462584004
"tree_808992",-5.68923,34.25419,101,148,282,328,-47,0.0158490199145595,0.53101851478165,0.0209637635891317,142.5,943.326137632132,980.417826295492,1.62187567764158,1.31468987464905,1309,4,"United Republic of Tanzania",15.7654204550367
"tree_809162",-6.53373,32.08282,51,140,232,320,-89,0.206059798515039,0.418614666413534,0.49224218606684,170,1340.1037979126,1092.50516076629,3.11377121134739,2.07574272155762,1156,0,"United Republic of Tanzania",-35.6055101641541
"tree_809176",-5.29051,31.12573,41,120,222,300,-79,0.234001991296341,0.426355429781927,0.548842526565285,155,1170.79224658012,1095.05147940719,1.38162015665746,3.34472036361694,1072,10,"United Republic of Tanzania",-47.1999671071615
"tree_811055",-6.76262,33.14213,86,129,267,309,-43,0.0617256598434187,0.566713051109253,0.109096993907552,126.25,1101.528086766,1077.24728254902,1.9130486214465,2.78028845787048,1215,-6,"United Republic of Tanzania",0.322203316849228
"tree_813802",-4.26257,36.00095,76,129,257,309,-53,0.118971695143375,0.617163326522389,0.192771815872081,95,1230.41554602981,682.181065800134,-0.819848388223148,2.93123841285706,1193,4,"United Republic of Tanzania",-15.7423416732787
"tree_815824",-10.44161,36.15195,101,165,282,345,-64,0.312033438659552,0.518852841627643,0.601391018078849,190,1225.42963818723,1394.76751031758,1.99797204600911,0.94302374124527,783,6,"United Republic of Tanzania",11.4661571093402
"tree_81583",-24.89929,28.93926,113.5,118.5,294.5,298.5,-5,0.033538174226374,0.496110544684678,0.0643771755911386,115,433.28491734841,466.23605138128,1.32442825628628,0.927409946918488,1009,0,"South Africa",15.1040008108785
"tree_81624",-27.67394,31.50763,61,117,242,297,-56,0.100267395970315,0.493882084164442,0.203018896990258,200,930.255585384321,661.106556534767,-1.33148749448942,24.6132030487061,675,2,"South Africa",-41.0996161110216
"tree_817381",-6.52616,36.61251,46,146,227,326,-100,0.148778827396056,0.565951264496656,0.262715937391378,160,850.986096787129,951.645043091227,1.11728394797118,19.4797458648682,949,-32,"United Republic of Tanzania",-46.634263351546
"tree_817588",-7.3822,31.87332,76,140,257,320,-64,0.266866048950202,0.543952843846847,0.49060511764755,205,1243.42341524363,954.536663976209,1.78534136142358,3.34892225265503,1037,-4,"United Republic of Tanzania",-14.884552486955
"tree_81939",-24.69133,26.83281,94.3333333333333,133.333333333333,275.333333333333,313.333333333333,-39,0.136009602987009,0.54896550059512,0.263016770311887,163.333333333333,411.554195855925,545.23865641195,-0.0289131687976386,0.927409946918488,1015,0,"South Africa",-2.81884596001424
"tree_820917",-6.39139,33.33279,71,131,252,311,-60,0.257200156525803,0.502660737494782,0.511037859531766,192.5,1024.27232313423,1347.13694259225,2.2088785645126,0.933209121227264,1219,-8,"United Republic of Tanzania",-10.7489252025621
"tree_823706",-7.05983,33.96355,92.6666666666667,145,273.666666666667,325,-52.3333333333333,0.11168455512008,0.542540847999764,0.213923908802506,145,1053.16163222616,921.302168792732,1.3002726900224,1.86849009990692,1257,-12,"United Republic of Tanzania",5.57899312024295
"tree_8248",-24.42233,28.21998,53.5,116.25,234.5,296.25,-62.75,0.269851343388507,0.522248830612531,0.519949248235254,135,646.925624183018,697.714737486265,1.42840051586247,4.73718643188477,1215,4,"South Africa",-37.5935703958757
"tree_82504",-29.21978,26.97812,107.25,110.5,288.25,290.5,-3.25,0.0138951305632107,0.585808116887623,0.0241946322185057,121.25,607.323037210807,634.85276928399,-0.210526419012872,2.81879258155823,1620,4,"South Africa",23.1221616011044
"tree_82548",-24.71747,28.60806,72.6666666666667,116.333333333333,253.666666666667,296.333333333333,-43.6666666666667,0.238581400897102,0.439925336249357,0.555700806470582,160,572.345003789834,607.169429785232,1.68124337537166,2.0412118434906,1134,0,"South Africa",-21.2914974221421
"tree_827576",-4.0216,34.60233,99.75,142,280.75,322,-42.25,0.0500495084184167,0.570834371158264,0.0895839942331676,142.5,771.651906292959,749.858358353449,-0.812030827420601,5.84703493118286,1143,6,"United Republic of Tanzania",8.00267608280072
"tree_827793",-9.13349,32.63082,93.5,139,274.5,319,-45.5,0.232443067394455,0.544778103584438,0.426793528083364,143.75,1073.80743944482,997.347612068294,0.648225156916862,18.4915676116943,1378,-8,"United Republic of Tanzania",9.84658058474628
"tree_828013",-3.41275,35.43628,111,174,292,354,-63,0.09704192804588,0.570799657913999,0.170010487393286,140,460.854678153992,489.057124113198,-0.221170585820492,8.3538236618042,1544,24,"United Republic of Tanzania",23.3162392036009
"tree_828695",-5.71033,35.13753,61,140,242,320,-79,0.027465390929417,0.620599730140095,0.0442562083022771,195,1232.51786216069,709.11379057169,0.868367974855661,1.86357522010803,903,-8,"United Republic of Tanzania",-35.9881375133952
"tree_829097",-6.23021,34.20794,77.25,145.75,258.25,325.75,-68.5,0.212394038226914,0.50067466873376,0.439854784928604,147.5,1021.94864255937,1034.90293304795,1.89576346854972,2.78028845787048,1332,0,"United Republic of Tanzania",-6.7605730803315
"tree_829550",-5.68085,31.98889,51,140,232,320,-89,0.19353511738021,0.408245567994496,0.474065446272816,215,1239.39163589478,1118.16323388235,3.06226977380024,2.08120965957642,1087,-8,"United Republic of Tanzania",-36.5789590194237
"tree_831901",-6.72547,35.1918,104.75,149.25,285.75,329.25,-44.5,0.0455933190776567,0.737456739747809,0.0570851539740742,131.25,777.186033334926,832.351382176021,1.13161751215856,12.331934928894,1104,6,"United Republic of Tanzania",13.4226643234652
"tree_83207",-25.34598,29.67621,102.25,104,283.25,284,-1.75,0.0219884371131555,0.565399834889846,0.0355726942151455,122.5,805.996398126885,777.328908680707,-0.821924049076528,2.78028845787048,1286,6,"South Africa",13.6708985749327
"tree_832187",-9.12808,38.96976,61,127,242,307,-66,0.335485442980592,0.529411451806802,0.633695100163834,85,1326.38920062035,1715.80743724853,1.83878034063843,0.927409946918488,156,2,"United Republic of Tanzania",-36.125431265425
"tree_833573",-8.25897,32.91226,94.3333333333333,138.666666666667,275.333333333333,318.666666666667,-44.3333333333333,0.224252921547502,0.644172775910223,0.358995003458477,128.333333333333,1092.15202582345,958.32463032305,1.11334185934308,1.87375295162201,1167,-8,"United Republic of Tanzania",6.02667812566536
"tree_834297",-3.44511,31.09184,111,120,292,300,-9,0.037038608188171,0.589473887650379,0.0628333314912481,135,1178.19196093749,1087.87746822834,-1.0798681154727,2.93519258499146,1192,-4,"United Republic of Tanzania",25.0273653613109
"tree_835534",-9.99755,35.30313,116,171,297,351,-55,0.26040598689489,0.513838602553575,0.506785565741412,205,1348.7179197307,1595.35483635683,-0.104259776100493,2.97104978561401,816,14,"United Republic of Tanzania",29.9691241926878
"tree_836307",-4.59917,31.13538,56,140,237,320,-84,0.237753362723982,0.457453228456294,0.519732615127226,200,1261.17563951015,1232.82618115062,-0.74409426880396,5.92512130737305,1197,2,"United Republic of Tanzania",-27.80720502693
"tree_837357",-6.34722,31.9275,51,139,232,319,-88,0.289832540454013,0.418143970570443,0.693140546923625,215,1307.11317312717,1094.527479304,2.94862414766136,2.62959504127502,1125,-2,"United Republic of Tanzania",-36.178492363366
"tree_83863",-26.7108,27.24667,64.3333333333333,101.333333333333,245.333333333333,281.333333333333,-37,0.208516886985625,0.516240253974585,0.419355924053863,123.333333333333,558.810272474598,602.572518017856,0.812995951412436,3.62055397033691,1402,8,"South Africa",-24.4874241823963
"tree_840302",-5.61144,34.78497,104.333333333333,144,285.333333333333,324,-39.6666666666667,0.00141297558130066,0.592406272731507,-0.000552507093103093,128.333333333333,904.835148823136,1100.09645746896,0.710420299109029,2.93183755874634,1382,2,"United Republic of Tanzania",22.22375454416
"tree_844928",-7.10139,33.07408,91,127.75,272,307.75,-36.75,0.108520340020785,0.526468687050755,0.194504596477816,123.75,1234.27937302301,1071.8691477868,2.69088839310632,1.86865866184235,1207,6,"United Republic of Tanzania",5.09014602921401
"tree_844986",-7.19578,33.9869,62.6666666666667,145,243.666666666667,325,-82.3333333333333,0.177447419013349,0.552468815334042,0.340851445973429,148.333333333333,1036.48486395884,905.768430443689,1.54114909870851,2.07632660865784,1260,-2,"United Republic of Tanzania",-24.5844243865756
"tree_845897",-11.31686,35.77955,109.333333333333,150.333333333333,290.333333333333,330.333333333333,-41,0.164699583448878,0.660533996446627,0.245241989375122,146.666666666667,1147.2475321908,1210.78029610112,0.390618327201069,1.85433411598206,584,-2,"United Republic of Tanzania",13.3106447917527
"tree_847073",-6.07912,32.34452,88,130.2,269,310.2,-42.2,0.110894976369044,0.522509629430727,0.224495343252862,185,1267.46548299198,1195.39443363552,3.39631354118456,4.64405965805054,1088,-4,"United Republic of Tanzania",1.54251270540172
"tree_847593",-6.82022,32.59098,59.75,126.75,240.75,306.75,-67,0.20208385160334,0.477773788540867,0.426911019593709,175,1269.79926452892,1160.03086907793,2.54419254070231,4.66020154953003,1160,6,"United Republic of Tanzania",-25.8142892538474
"tree_848783",-11.24032,34.93695,136,140,317,320,-4,0.00894239093225799,0.821118026940064,0.010890506162168,85,1307.18020598497,1416.53130563511,-0.930758516077103,25.2087802886963,1230,-2,"United Republic of Tanzania",55.4548599662474
"tree_848935",-7.41664,34.14511,77.25,147.25,258.25,327.25,-70,0.15610579288975,0.569952222791187,0.28573590274462,153.75,1004.60856284048,992.517733030518,2.01434337115023,4.72012805938721,1256,-10,"United Republic of Tanzania",-8.84087085020217
"tree_849068",-6.32955,36.46854,106,154.5,287,334.5,-48.5,0.349562934745275,0.647165498994287,0.537161248880301,147.5,993.654310067184,957.461462576875,0.280237318338098,30.4734973907471,1264,-8,"United Republic of Tanzania",19.5642040634405
"tree_850246",-6.72746,34.91135,101,140,282,320,-39,0.013234922251175,0.619828397929094,0.0213525587007535,120,1116.91585281678,651.296174287796,1.76403501604944,0.927409946918488,1100,8,"United Republic of Tanzania",7.01142403030426
"tree_852990",-6.93705,32.28601,62.6666666666667,133,243.666666666667,313,-70.3333333333333,0.0919120894740053,0.481025645800062,0.19645252474672,173.333333333333,1156.65054367167,1078.16112057549,1.87350322408074,1.31628429889679,1107,14,"United Republic of Tanzania",-25.0948223210887
"tree_854032",-6.70159,34.59503,94.3333333333333,145,275.333333333333,325,-50.6666666666667,0.070854238632242,0.696925912913151,0.102686609751039,123.333333333333,1014.22432564917,866.101090383753,1.4977587283228,0.927409946918488,1125,-2,"United Republic of Tanzania",3.89529011326175
"tree_85421",-28.09916,26.82929,78.5,98,259.5,278,-19.5,0.080249991798347,0.531467953811116,0.146004680269304,127.5,517.187000840794,514.964650126042,1.38717166183878,9.42223834991455,1298,0,"South Africa",-13.589961491776
