"tree_ID","PC1_texture_shallow"
"tree_2515088",-1.50518747305619
"tree_1214161",2.67539327897384
"tree_129480",-2.40803138199033
"tree_3955820",1.01400193029539
"tree_4886229",3.01836914564028
"tree_4295213",-2.85123351620217
"tree_3794265",3.40201311557449
"tree_3309362",-1.05897199705373
"tree_3242886",1.26871759140045
"tree_29130",-1.99366911409449
"tree_382433",-4.47898520521229
"tree_1613869",1.68545925968409
"tree_4506122",0.530056247948831
"tree_4660312",2.36722540748696
"tree_4715792",-1.00572115838666
"tree_3696718",0.899927298765142
"tree_4593387",-0.815989239892759
"tree_3067302",-0.981186690874016
"tree_4334422",0.30325582592337
"tree_253404",0.559748117159596
"tree_3536480",-0.269074950003297
"tree_199910",-0.381688517341545
"tree_3540526",2.45034556211828
"tree_220802",-0.749271558642815
"tree_3588948",-0.143788932402729
"tree_4346041",-1.2138718069398
"tree_113968",-0.869438357597505
"tree_3768806",-2.27024482551679
"tree_4515139",0.473213304976317
"tree_1329434",-0.597972009483797
"tree_1195005",-2.35328447153662
"tree_5006419",1.41920549215649
"tree_150691",-1.25267453226277
"tree_3631434",0.548690713500257
"tree_1126284",-1.85556118416586
"tree_140572",-0.578641777668658
"tree_3482497",-0.613060638423935
"tree_2253898",0.238434693764405
"tree_3514800",-2.60168821581044
"tree_3298858",0.568131008937913
"tree_4590231",0.436118244425173
"tree_1160693",-2.03609413681886
"tree_81151",1.79216307541029
"tree_88598",-0.938391029008953
"tree_1495475",1.5409655612865
"tree_2949481",0.135876770067286
"tree_4273173",0.763410951096989
"tree_2419702",0.337922408868085
"tree_270438",-0.374082361057195
"tree_4010411",1.97218577028904
"tree_4811610",2.00699056710508
"tree_2462423",2.53673596407526
"tree_1890915",-1.42928482380963
"tree_2982144",-1.53301179288261
"tree_82925",-0.417371956852449
"tree_946831",2.4372895247009
"tree_1227117",1.66822449408253
"tree_996019",-0.60014995537632
"tree_132373",0.476344772125436
"tree_2459872",1.4423064794207
"tree_51319",-0.727816683441301
"tree_853917",-2.25015689689058
"tree_120406",-1.81286855111132
"tree_2922377",0.10796321890254
"tree_4108758",-0.426739435347084
"tree_2710652",-0.182222140194619
"tree_4740838",-0.0137251700292785
"tree_695245",0.979370154573233
"tree_101609",-3.11960545860939
