"tree_id_num","lon_tr","lat_tr"
"tree_169928",32.16443641,-27.90642683
"tree_4523197",30.00835089,-17.14286117
"tree_3404210",27.91152516,-15.79914072
"tree_49641",30.89084481,-24.79247146
"tree_134245",29.14930205,-31.59416925
"tree_801922",34.59935505,-9.40059528
"tree_2798381",26.23885384,-12.24472603
"tree_618182",35.17665427,-9.319012048
"tree_2942692",26.47287457,-14.26240108
"tree_2972542",24.3128704,-17.08049328
"tree_4456350",29.95426291,-17.71538616
"tree_1037006",36.96741772,-11.25393195
"tree_261217",30.34924385,-29.15748993
"tree_4344214",31.6494703,-16.76983198
"tree_872467",34.35532803,-5.812375391
"tree_4355546",29.93343904,-18.29665542
"tree_207005",29.32959531,-28.75994069
"tree_1269668",34.87790823,-7.100579145
"tree_424496",36.7599001,-9.650934107
"tree_4452312",30.39769419,-19.58305623
"tree_186271",27.15552902,-29.21076693
"tree_1235089",35.6660605,-2.607551622
"tree_308148",37.18178648,-4.58664366
"tree_761816",37.47133756,-8.305937605
"tree_2902773",30.62719336,-10.43808563
"tree_211339",31.69089616,-28.01847982
"tree_4536718",32.65361362,-18.67869934
"tree_75801",22.78918682,-29.64320314
"tree_3647730",25.63369929,-16.98331458
"tree_198453",30.58542803,-25.25519713
"tree_684866",30.28412447,-5.965084779
"tree_3017599",27.03115285,-12.09796636
"tree_2825543",24.72826622,-13.24689266
"tree_2276926",26.38876774,-12.0999496
"tree_1915014",36.32737642,-2.591144829
"tree_4010913",29.92395925,-9.36190813
"tree_981128",29.7187246,-4.486309805
"tree_4586387",31.29952108,-19.77011171
"tree_4366772",32.02520146,-21.45838882
"tree_4457383",27.77370606,-18.65463003
"tree_1155480",31.41834977,-2.560224333
"tree_3995546",26.98625982,-12.36453169
"tree_1892290",34.61215587,-6.712405222
"tree_128951",31.19887585,-29.21229944
"tree_1699687",36.68859409,-3.428161753
"tree_3447766",25.7388103,-12.07687191
"tree_1755252",31.53517985,-7.715293029
"tree_4705966",33.04028536,-12.95129818
"tree_4651488",34.00079771,-10.27194255
"tree_537242",35.23020139,-6.642090391
"tree_4030578",26.69481566,-15.47992941
"tree_2009062",36.33972651,-7.201273588
"tree_236451",29.74390923,-25.43251671
"tree_78169",30.58101084,-27.19976278
"tree_463801",40.12804985,-10.30179702
"tree_851968",39.34485565,-9.212998919
"tree_3075518",27.77648546,-13.57295515
"tree_535582",35.86447331,-9.140069819
"tree_2574050",28.52235894,-11.8406862
"tree_4680457",34.69709028,-16.47614458
"tree_2044210",33.11776535,-12.43160122
"tree_1049376",31.11302303,-2.175295709
"tree_4937496",33.37175452,-9.946330799
"tree_290345",28.51142449,-31.1939156
"tree_2347377",29.42725114,-14.23842192
"tree_4423903",25.67608411,-18.12014717
"tree_1623623",37.87546505,-10.15774177
"tree_3094387",26.68589114,-14.46505203
"tree_2236613",30.9313482,-12.84790107
"tree_2210151",25.52750653,-14.27493154
"tree_4601532",31.79009905,-18.64525472
"tree_228694",30.33004262,-28.39520505
"tree_2314240",30.11552091,-10.2232648
"tree_1197025",30.69528339,-4.189094426
"tree_4387486",32.63864928,-19.89649811
"tree_3356824",23.42501592,-17.35751568
"tree_3498717",23.64470334,-15.96987955
"tree_5135",30.82530821,-27.8376445
"tree_3395688",25.92920005,-16.73991709
"tree_36222",22.62160423,-33.88354801
"tree_3592587",30.55083914,-9.782985788
"tree_1325797",38.22956114,-7.530401083
"tree_1962868",37.23930006,-10.50733268
"tree_1888972",39.59447176,-9.404561758
"tree_2269701",24.63433339,-13.15449176
"tree_3914283",30.85607574,-9.079116305
"tree_79285",26.59977504,-32.62815784
"tree_1705478",36.36992564,-11.10591021
"tree_123906",29.95359029,-25.72306119
"tree_183452",29.81467433,-27.88118561
"tree_2575185",31.34034361,-11.38084524
"tree_180859",29.61508969,-29.24691597
"tree_4297226",31.379391,-19.36435908
"tree_246000",31.01867273,-25.97096605
"tree_1257777",37.13491022,-9.51598372
"tree_753237",37.97796181,-4.985635249
"tree_288884",24.2210759,-33.91726307
"tree_1692764",39.52866469,-10.45234288
"tree_4174471",31.28996554,-18.51129595
"tree_3998195",25.33387149,-15.91182474
"tree_226595",30.15263405,-30.85739603
"tree_1190018",34.5600511,-5.709246973
"tree_276005",30.84631238,-30.02650912
"tree_1962367",40.11858445,-10.28484935
"tree_3415912",30.74654754,-11.16295941
"tree_3925267",24.73042974,-14.53680921
"tree_4452090",30.07569043,-16.98221883
"tree_3111492",30.90899183,-13.12465303
"tree_1939040",34.06920253,-6.941198862
"tree_3599693",27.39877094,-13.60099094
"tree_8248",28.21998044,-24.42232698
"tree_73921",27.49880739,-26.0356016
"tree_4888735",34.05245172,-10.36677743
"tree_119565",29.84983152,-30.43514646
"tree_300122",33.15123906,-6.500739552
"tree_1712582",30.23932158,-4.396793617
"tree_1912867",35.86780873,-10.5650269
"tree_1180610",32.1279843,-7.058300099
"tree_3804436",23.65038257,-14.89676706
"tree_2563054",27.69192789,-13.30359526
"tree_4395325",31.48693593,-17.14583603
"tree_4159026",30.84247767,-17.65318458
"tree_2505111",30.10398213,-13.21425937
"tree_3564807",27.24092414,-12.10184269
"tree_4045211",26.86951989,-14.9943965
"tree_3738381",28.08938452,-14.08580268
"tree_2987282",31.22333324,-9.051711551
"tree_159343",27.2069126,-25.07670564
"tree_4605428",29.67030103,-16.50200459
"tree_4052258",24.76306283,-16.69637598
"tree_4381270",29.29709398,-20.79039793
"tree_89603",26.55533275,-33.52620444
"tree_68623",30.49627301,-26.10438393
"tree_4103144",25.47999923,-11.97221099
"tree_3488587",22.12951823,-15.01377815
"tree_2979226",31.67028039,-12.22588527
"tree_1119871",34.18477055,-9.268169016
"tree_2351366",25.26328666,-16.47272073
"tree_3614711",23.91901963,-13.83735694
"tree_3765078",28.23488124,-13.56376014
"tree_2048653",30.23388347,-9.818413645
"tree_3983394",32.1358879,-12.86178375
"tree_2026054",29.74628018,-8.498207629
"tree_4171149",29.35424694,-16.54184967
"tree_1021427",38.83480583,-5.417710868
"tree_4562614",32.31754698,-21.33858317
"tree_4947161",33.06895198,-13.23219692
"tree_4233389",28.5754702,-20.64850621
"tree_4001595",26.78406085,-16.81978753
"tree_94209",22.46285601,-33.84739898
"tree_3019203",25.53877486,-14.05686542
"tree_3789771",23.76667177,-13.37111553
"tree_2590457",32.080628,-10.41077102
"tree_1254809",32.26861309,-7.104455475
"tree_2435727",25.30944175,-14.20182215
"tree_659992",30.01828196,-4.333059534
"tree_82830",20.00401651,-34.61671534
"tree_1456374",34.2575189,-8.416548242
"tree_4325404",30.73520318,-17.01241815
"tree_464590",38.48837221,-6.36696108
"tree_280485",25.27939734,-30.43081939
"tree_121779",29.7245277,-29.76291865
"tree_1718222",36.32223806,-4.289247985
"tree_240725",26.77267628,-33.44029414
"tree_1639830",34.47053547,-9.404742053
"tree_249963",30.78474223,-27.72009253
"tree_4604776",32.85959867,-20.1773067
"tree_170055",31.9239252,-25.02469069
"tree_4548885",30.66714247,-19.28971718
"tree_171193",19.16114552,-33.97603906
"tree_4918007",34.16116856,-10.81958691
"tree_924195",32.52372815,-6.312061424
"tree_169205",30.65799606,-27.01225657
"tree_4349766",31.67254784,-17.56547133
"tree_532567",39.26859157,-7.097063403
"tree_2481728",26.01168425,-12.74873913
"tree_3137004",29.00978195,-13.90226294
"tree_4374080",30.32539659,-19.55691354
"tree_4562954",30.37092064,-17.3023316
"tree_4310678",30.97634541,-21.0360491
"tree_2178910",25.5943052,-11.89792968
"tree_1012729",30.86791425,-4.122926367
"tree_997195",32.80426456,-6.154303791
"tree_235963",30.84189519,-27.94293645
"tree_2834353",25.90855647,-13.93561741
"tree_176846",30.8094424,-24.82708799
"tree_4040645",25.44258837,-15.05623749
"tree_68735",30.63518897,-27.0680577
"tree_3129197",24.70032075,-11.85682255
"tree_4979969",35.78020205,-14.58557711
"tree_5025832",22.24697262,-19.22372592
"tree_1955909",34.22109965,-7.121403152
"tree_4435934",30.1981997,-20.76362421
"tree_4484736",32.19548845,-18.7933666
"tree_1594726",38.82921674,-5.040895494
"tree_3445378",31.66315881,-11.86502595
"tree_1772262",34.45214555,-7.145742901
"tree_1679487",39.31880326,-9.105723728
"tree_1536139",38.97552477,-7.763611938
"tree_229646",26.93295699,-25.57332666
"tree_1046051",35.92108541,-11.02585948
"tree_212805",29.25693713,-28.42008568
"tree_2445727",31.532356,-9.02223341
"tree_2510801",29.09073365,-10.30196333
"tree_1059344",37.93874801,-10.48155058
"tree_1473223",34.24003045,-9.281150216
"tree_1979535",38.0645026,-5.452056958
"tree_57273",32.05166298,-28.22581842
"tree_688904",35.57636457,-7.735486006
"tree_872968",31.46639794,-1.607458379
"tree_4588299",32.63134741,-19.90605372
"tree_227212",25.39649782,-33.64141258
"tree_3719041",28.98436059,-15.30621572
"tree_3308978",25.85005128,-11.83978473
"tree_114111",29.55829732,-28.69368249
"tree_1815510",34.2602233,-9.087333696
"tree_72655",30.1405544,-25.14638944
"tree_4113494",23.72592548,-14.1694593
"tree_92877",29.83225293,-29.91427583
"tree_1081549",39.2191912,-10.07318368
"tree_2171731",28.82822657,-14.60748463
"tree_3522816",26.10832147,-15.5938755
"tree_1415422",38.97669668,-7.235799973
"tree_59744",27.5494698,-32.53097914
"tree_4299175",29.9385774,-17.17603535
"tree_4401025",31.2187497,-17.22642764
"tree_3913099",27.36361374,-13.81770485
"tree_540479",37.48756396,-3.052067557
"tree_1039174",30.70429806,-4.042965784
"tree_2957157",25.08407509,-13.21083378
"tree_1104410",38.85454795,-8.259962523
"tree_3913863",28.27986442,-16.17829992
"tree_4597902",30.10543881,-16.19938038
"tree_3171745",22.07335686,-14.48091794
"tree_3778356",25.25977094,-11.53986493
"tree_176319",30.38440104,-27.25808803
"tree_4346400",31.90566703,-17.54122173
"tree_957188",29.73206631,-4.749359389
"tree_4296267",29.18035409,-19.96879618
"tree_180594",31.39764917,-29.2882034
"tree_4268642",29.24399761,-22.0345197
"tree_1470634",31.77857584,-1.468992251
"tree_4591714",31.35514155,-20.06227885
"tree_4326695",31.11544166,-20.047675
"tree_4765471",33.92570556,-12.06470029
"tree_1978964",34.82832757,-9.549518486
"tree_1073810",33.42402286,-1.899625515
"tree_259290",28.22367645,-26.53195219
"tree_4146259",30.70329127,-17.44791936
"tree_266995",32.10088304,-26.84449259
"tree_4262078",30.42203378,-19.88586074
"tree_1486639",35.27788898,-8.565561595
"tree_574104",35.85681084,-7.969958921
"tree_3250826",29.94983134,-13.1501647
"tree_47211",30.31579945,-24.16513696
"tree_2853001",25.33747736,-15.03279921
"tree_285484",27.17581201,-25.91327183
"tree_4322597",25.85628723,-18.20740968
"tree_688925",35.30313004,-7.979965262
"tree_3210980",29.89574334,-13.26465167
"tree_101188",26.37233509,-27.88839738
"tree_1502791",39.26588717,-7.081918671
"tree_4426778",32.16826416,-17.19514656
"tree_463671",31.52039579,-6.961572134
"tree_4615722",35.14178361,-15.93174553
"tree_737137",37.31880941,-7.978342613
"tree_3596113",27.33305403,-13.98691118
"tree_2658313",26.11219778,-16.04632439
"tree_2480908",25.60440163,-17.33840447
"tree_484909",30.66544485,-6.037202554
"tree_3414694",25.08028893,-14.50651975
"tree_5011693",33.17866043,-13.22994324
"tree_2987544",25.20279825,-15.2842198
"tree_4296826",32.40075232,-18.08246563
"tree_248808",27.80710887,-25.36373438
"tree_302981",39.41724342,-11.00233106
"tree_85166",18.80759043,-33.91762366
"tree_80674",30.04680191,-31.17660733
"tree_4737600",33.47641475,-10.06938175
"tree_2804485",23.38832623,-14.92480284
"tree_1447884",34.43889399,-9.260506503
"tree_1956478",35.78198911,-4.684092803
"tree_4678890",33.20786794,-13.22074822
"tree_233414",31.03201444,-29.52411867
"tree_248014",28.32400965,-32.55946566
"tree_52385",27.92330788,-27.93112717
"tree_215758",31.0248027,-27.82349139
"tree_2488895",29.59979185,-12.12311744
"tree_456380",35.23290579,-11.36337067
"tree_1725214",35.01853703,-9.195059622
"tree_2642482",30.66072792,-13.18955903
"tree_243014",32.71234763,-26.94915351
"tree_2060122",25.65578523,-16.69150803
"tree_837864",38.37568888,-9.782008162
"tree_1213446",37.42572335,-7.184325911
"tree_3609183",22.36615322,-13.78245729
"tree_1847511",32.24075777,-7.226424662
"tree_1596702",37.02321851,-10.85115418
"tree_2787929",23.413387,-14.56502529
"tree_310630",33.63965368,-6.106615913
"tree_4218166",25.7259352,-18.29944999
"tree_3084498",26.52362714,-14.43945022
"tree_1240918",38.73771788,-6.036751818
"tree_4042714",26.13509503,-12.87764966
"tree_983622",37.48855558,-3.023761331
"tree_2021966",27.43131389,-13.67220724
"tree_4540068",31.29735756,-22.39718196
"tree_4886706",33.40240437,-12.64669073
"tree_1164079",36.88213898,-10.05028628
"tree_810204",37.44789943,-11.39032469
"tree_3368499",26.75359128,-14.6524681
"tree_230784",30.70243835,-24.71647735
"tree_4393034",31.26409346,-20.53068379
"tree_236515",31.1293728,-25.23842975
"tree_286741",30.94195795,-26.94509689
"tree_4184901",30.77892429,-17.95256349
"tree_1998469",36.17629061,-11.32019015
"tree_4286108",29.8102086,-16.69239552
"tree_4369024",32.65289245,-20.46451574
"tree_4353222",32.31601449,-20.24834271
"tree_46628",26.38288225,-33.15200333
"tree_196019",25.48574298,-33.85073442
"tree_351812",34.82391038,-1.55427152
"tree_3766625",26.60421826,-12.0352239
"tree_4016913",26.94578396,-16.62966704
"tree_69370",25.99416998,-25.07183769
"tree_185452",30.99216962,-28.29171604
"tree_1239752",37.4945954,-4.173228515
"tree_1613210",34.26382917,-6.040177412
"tree_3024974",25.65497391,-14.69718112
"tree_2624456",27.41373529,-12.41672693
"tree_4847132",33.60144813,-12.41474194
"tree_987242",33.73214416,-4.321250248
"tree_1053879",31.27375453,-7.872059042
"tree_2648100",30.98588693,-13.48001337
"tree_4389219",30.49550328,-17.22011734
"tree_24146",23.22820091,-33.79349094
"tree_2127861",22.83879217,-16.48588223
"tree_1083580",36.27626326,-2.693011186
"tree_3893225",25.57907042,-17.00630212
"tree_78647",18.32296215,-33.08529439
"tree_3170024",32.70651628,-10.38760318
"tree_85362",27.69379455,-32.3621334
"tree_5027404",21.02891091,-19.93931454
"tree_3614476",30.49630041,-10.1587194
"tree_3481809",27.89457759,-16.13602087
"tree_2368928",30.67154552,-9.667236759
"tree_4936724",35.34136825,-14.67058594
"tree_2922348",31.99057148,-12.09048414
"tree_196703",30.27018526,-28.5783842
"tree_209515",23.50062403,-33.09845588
"tree_2172951",31.67046069,-9.887736856
"tree_2299422",24.74647584,-14.70538451
"tree_2186865",23.9454326,-13.1064433
"tree_4829128",33.73892174,-10.72330968
"tree_207014",25.08639341,-33.21465565
"tree_3062645",28.98913836,-13.96888174
"tree_95652",28.66386245,-30.17651409
"tree_4552381",31.85590609,-18.1725227
"tree_1945672",38.80154171,-6.152050111
"tree_2891919",24.97634983,-14.6427322
"tree_2728357",28.1561832,-15.70610879
"tree_4851415",33.3065785,-12.90721619
"tree_395429",35.44267707,-8.139435692
"tree_4835066",33.09455363,-13.08480621
"tree_1439121",38.45150222,-7.171795448
"tree_3901049",31.04385124,-10.82932455
"tree_1693628",32.03017517,-5.666427044
"tree_4284256",28.67751618,-17.76677007
"tree_771551",32.19433224,-6.116081371
"tree_4690572",34.09545167,-12.59801123
"tree_744348",39.69543602,-7.957879194
"tree_4079411",30.41165269,-10.20766933
"tree_4216260",32.23145695,-17.37003216
"tree_4946363",33.91831354,-10.41888252
"tree_4168249",31.08794694,-18.8451111
"tree_174302",31.38944583,-28.95420795
"tree_3808090",26.01402806,-12.84402474
"tree_3076698",25.09624489,-14.79976865
"tree_4094603",32.60383923,-13.42168812
"tree_174430",29.31967919,-30.73326331
"tree_2187346",28.1521266,-14.37084818
"tree_4751195",33.60929089,-10.691668
"tree_4373648",31.850317,-17.74053723
"tree_3352722",28.92423276,-11.85826491
"tree_4667102",33.68321113,-10.64596336
"tree_3284370",28.45492924,-13.0075518
"tree_390838",37.22685982,-9.54807613
"tree_12482",19.67290794,-34.63104875
"tree_1732532",31.81959257,-7.310351723
"tree_4000712",28.56932535,-13.81509058
"tree_5036837",25.05621306,-24.94897577
"tree_4857058",34.14800715,-13.80499234
"tree_1114911",33.75495126,-5.054778166
"tree_2596590",25.16818193,-14.67356254
"tree_3591103",32.97145732,-9.709245363
"tree_125684",25.74293132,-33.53503886
"tree_3058447",25.97328177,-17.56954194
"tree_4462256",27.48523685,-19.48813121
"tree_758370",36.15925289,-10.70250141
"tree_3448323",26.06595254,-15.63777719
"tree_94129",18.96228205,-32.44335605
"tree_3938909",22.8811611,-14.1627884
"tree_910418",32.02197182,-5.723039497
"tree_2121961",26.06955841,-12.95265214
"tree_303973",37.38993513,-8.674820023
"tree_3258373",24.93452178,-13.15368044
"tree_2963452",31.29752394,-10.33297397
"tree_2465331",28.41832969,-15.09031314
"tree_3348837",27.35459908,-12.99493119
"tree_273222",20.01231,-34.51520957
"tree_4673521",33.07868782,-13.19974392
"tree_596759",38.31150446,-8.167471477
"tree_4362537",30.36983888,-18.17189167
"tree_1236899",31.4974084,-3.038094738
"tree_936679",37.77612343,-5.934434725
"tree_3775395",22.64786154,-16.91218842
"tree_2720800",26.20964632,-13.58620679
"tree_1060491",35.83679828,-7.255181625
"tree_289582",31.39873093,-27.36067557
"tree_3302191",25.04675438,-12.41753825
"tree_4390136",32.75565961,-17.82194017
"tree_164223",24.07837378,-33.91518968
"tree_4852297",33.0511931,-13.20794731
"tree_313797",32.4359253,-6.025393269
"tree_2993265",26.02421464,-15.55952941
"tree_4366854",30.85753215,-18.20641806
"tree_178626",29.97152947,-30.558558
"tree_4124348",25.58988802,-16.27520818
"tree_1330956",31.29484885,-3.993294667
"tree_2250204",31.73942288,-12.08498516
"tree_933705",38.32151074,-8.683293862
"tree_1259126",31.74783582,-3.652357886
"tree_1577",25.5468624,-30.26584998
"tree_575745",39.31745106,-9.138627463
"tree_5004392",32.82898165,-13.53220686
"tree_2465750",24.83481957,-14.58341533
"tree_2351419",22.49010488,-15.32568752
"tree_954472",38.76413085,-7.051719352
"tree_923979",34.4224873,-5.998258956
"tree_1511426",30.88089537,-7.183604733
"tree_2864458",28.96984697,-10.46116331
"tree_4102581",29.96254202,-12.2767283
"tree_4364662",31.03737468,-19.67464581
"tree_1324232",38.05260324,-8.113383146
"tree_1346808",34.10868676,-6.990329097
"tree_3862238",23.82544739,-14.63840513
"tree_2858839",25.33459267,-15.81852237
"tree_271441",21.07910523,-34.02345649
"tree_1311920",33.20974425,-6.336220878
"tree_586844",30.25708047,-4.407971872
"tree_3365889",25.60142679,-13.47929219
"tree_110608",30.22078491,-25.11132217
"tree_4364965",29.07839825,-21.8155521
"tree_17851",31.61670548,-27.93338085
"tree_4301004",30.49261859,-18.83645697
"tree_2213110",26.44276559,-15.03613466
"tree_1826455",38.37487756,-5.499474395
"tree_3378838",26.89557227,-13.2765511
"tree_34448",27.86218846,-28.31055681
"tree_3332115",29.07234373,-10.33495721
"tree_3910296",29.59402247,-9.572311738
"tree_4918863",34.14467173,-10.99564442
"tree_1940926",36.06883579,-4.375518874
"tree_185765",27.28912633,-33.32247172
"tree_3043462",26.35892919,-13.57737237
"tree_4211456",30.70572523,-18.01160992
"tree_82857",29.89977275,-29.87911841
"tree_1094671",36.33693197,-10.53807288
"tree_4620315",33.02009251,-13.17360122
"tree_205808",28.98911149,-30.62725018
"tree_965758",37.47241932,-9.503182815
"tree_4475442",32.01113859,-17.48415854
"tree_4024239",28.97309225,-9.590521476
"tree_63650",28.67612239,-30.80628256
"tree_3297560",25.29285476,-14.57881782
"tree_278337",18.56185072,-33.58335777
"tree_157225",32.62751965,-27.15820491
"tree_2611808",28.54264194,-11.1113952
"tree_1878369",38.57428198,-7.699427118
"tree_32933",30.30948919,-26.03668337
"tree_3860853",24.7274549,-11.75405472
"tree_2423416",23.27708525,-16.88667676
"tree_4356407",31.27148548,-20.53122468
"tree_1826851",31.06894131,-1.224422847
"tree_3162505",22.74819478,-13.17125915
"tree_1560268",32.26924412,-6.047028601
"tree_4500799",32.71320055,-19.94220275
"tree_4241369",27.17810727,-19.16197857
"tree_210038",23.30626789,-33.88435934
"tree_244873",30.56523518,-27.67105244
"tree_652334",30.94399804,-5.284653573
"tree_198531",30.22403018,-25.11591968
"tree_4578925",30.64469596,-19.28367732
"tree_996887",37.75584043,-7.388960097
"tree_252974",29.84784829,-29.82629214
"tree_4505471",25.79715104,-17.95643982
"tree_366284",31.48740212,-6.935068852
"tree_121587",27.24197964,-32.95331886
"tree_89507",30.0268795,-29.33904643
"tree_286311",31.27874576,-24.64156501
"tree_3287919",30.88897927,-12.09327871
"tree_174163",30.5326021,-28.5216816
"tree_4354699",30.98040201,-19.16891991
"tree_2596833",25.40283369,-15.27926171
"tree_151011",32.06897113,-28.33615862
"tree_1866630",35.14330001,-10.72314512
"tree_2776699",25.14501424,-11.55230525
"tree_220313",29.38260153,-28.45686575
"tree_2114143",32.89988087,-10.54788494
"tree_255486",29.35068963,-29.93564072
"tree_2193831",27.39291141,-13.07804692
"tree_300002",29.82798236,-4.68418295
"tree_430764",33.84491763,-7.310081281
"tree_484710",35.61368529,-8.026841816
"tree_1924907",31.34551127,-5.801918314
"tree_4247367",25.61433367,-17.89631163
"tree_1525752",38.25985042,-5.62054211
"tree_4909649",35.37931998,-14.16657284
"tree_1487694",36.47170123,-5.909554093
"tree_4981001",34.69014899,-16.39266825
"tree_277898",25.12587763,-33.87345152
"tree_1713532",37.85788645,-6.612071367
"tree_4214516",31.80416192,-18.16747446
"tree_2306253",24.66768766,-13.19604963
"tree_515292",31.03107971,-1.200263393
"tree_63728",26.342767,-33.07555849
"tree_272531",28.4777998,-32.35302853
"tree_3456760",23.45828004,-14.58675077
"tree_4064539",29.3811862,-15.16378312
"tree_2128608",31.09397278,-12.64525013
"tree_120770",28.95774046,-26.94563777
"tree_1612488",31.85447933,-5.740167469
"tree_4248129",31.41788361,-17.89324662
"tree_4387810",31.2160453,-19.36327731
"tree_2979575",24.39228961,-13.52463624
"tree_3080772",22.46062692,-15.24419444
"tree_508534",39.11705503,-7.385534503
"tree_223288",30.85676939,-25.95059277
"tree_2934778",31.22432485,-9.900087025
"tree_4200526",30.00050814,-20.19497555
"tree_3966030",26.25544082,-15.9537432
"tree_2760133",24.99942738,-14.69790229
"tree_152480",30.59047624,-26.51230009
"tree_2182734",26.45196055,-15.3865369
"tree_4399162",31.33612062,-20.86062261
"tree_106295",22.86563116,-33.12450843
"tree_2426194",23.51110598,-13.0333339
"tree_512638",30.71745947,-1.356398375
"tree_4201297",30.95191568,-17.01818757
"tree_3523964",29.7401502,-9.01186648
"tree_130227",25.49340544,-26.12448676
"tree_181249",28.17103082,-26.06345709
"tree_3775992",26.6355893,-16.99909034
"tree_4399349",30.19783911,-20.67392772
"tree_3594063",25.97823984,-15.13791087
"tree_3945443",22.88278374,-13.95761333
"tree_2322695",29.17168535,-11.82175528
"tree_1240136",33.10562485,-6.235436288
"tree_610349",38.52902835,-9.548256425
"tree_4783049",35.60026937,-14.53464393
"tree_372507",34.86032964,-7.425199279
"tree_3398161",27.88114573,-13.32396853
"tree_1167456",36.0118631,-7.065602024
"tree_332116",38.43139952,-6.159712624
"tree_4163578",29.69716472,-21.80725856
"tree_3184298",24.58114686,-13.61884009
"tree_4658397",33.64742291,-14.38950691
"tree_2772526",28.81876117,-14.24004457
"tree_3710932",28.69372775,-13.55844145
"tree_4310132",31.1290538,-22.0522787
"tree_1636168",38.53479774,-8.716287744
"tree_1322673",36.98175104,-10.56466631
"tree_4008861",27.66254008,-13.53617509
"tree_4446441",30.82796406,-17.34100476
"tree_110447",27.08449348,-33.21564727
"tree_496904",31.61973742,-1.381098713
"tree_293489",31.71430127,-1.218202689
"tree_2763872",29.01446957,-14.38536189
"tree_4493980",29.98500291,-18.23769914
"tree_286659",20.33458421,-28.60047026
"tree_64263",26.43913375,-25.80590649
"tree_19520",28.25694056,-28.20571559
"tree_152609",29.68864934,-29.00378892
"tree_3824895",29.88961337,-15.06200691
"tree_3067778",31.6942594,-9.781543433
"tree_1129640",39.33430849,-10.57746722
"tree_3028706",29.1744799,-11.18234106
"tree_3816608",24.96616326,-11.75603796
"tree_1762847",39.73158483,-10.87828849
"tree_5015337",34.8156331,-16.233919
"tree_3980105",24.6192789,-11.46441171
"tree_1890336",33.36155123,-6.477120981
"tree_257862",25.40388984,-33.23322598
"tree_2331423",30.92675072,-11.09309532
"tree_646781",38.70328185,-5.445295917
"tree_3815572",27.67543105,-15.51319374
"tree_4444397",31.40643499,-16.34604991
"tree_2127187",32.56976379,-11.74684295
"tree_4520738",30.22028562,-20.93760834
"tree_300996",34.4251917,-6.326845568
"tree_272780",28.4563449,-25.76443877
"tree_2655554",28.49179922,-13.18964918
"tree_126537",30.36835494,-30.1080022
"tree_51705",30.15371581,-31.0091138
"tree_486697",39.3300716,-7.16070734
"tree_4957118",33.96410803,-12.60909934
"tree_1050299",35.49568331,-8.110408288
"tree_1350422",37.48738367,-6.481988931
"tree_115482",29.57849016,-31.1647079
"tree_2760269",31.17672742,-11.57403073
"tree_1364858",30.03306601,-5.308813028
"tree_4332590",31.57014127,-19.41925874
"tree_3715713",23.61982286,-14.80175189
"tree_1341725",35.40337313,-8.044330377
"tree_869496",35.498568,-7.872059042
"tree_849923",36.33566991,-7.801654064
"tree_2688264",23.99888957,-11.98014395
"tree_4561428",32.6582111,-18.43665405
"tree_1548521",38.8275941,-4.996002179
"tree_3908608",25.77901571,-14.69005949
"tree_4160326",28.75314921,-19.12673101
"tree_1528575",37.26877801,-7.096071784
"tree_2228505",27.975349,-14.03441876
"tree_4869994",33.79445207,-13.62586982
"tree_5009388",33.09058718,-13.28403157
"tree_4356169",29.35289474,-16.00619489
"tree_1752031",34.93911782,-9.309456442
"tree_1705895",35.26013008,-10.4985884
"tree_236394",27.35340088,-33.26468736
"tree_2227940",29.08829969,-9.748549551
"tree_3576882",27.79541626,-16.2630383
"tree_3934278",30.72220794,-10.13717421
"tree_1434614",37.59042131,-8.562136
"tree_465551",36.69418319,-7.620999038
"tree_763515",35.31340676,-8.489116753
"tree_4067320",22.88900386,-13.18784623
"tree_129303",30.27352068,-29.37799003
"tree_1978119",38.26688186,-9.763167394
"tree_1721545",37.09200041,-9.720798201
"tree_262497",29.90364906,-23.81834061
"tree_1272925",33.44439601,-9.419526196
"tree_81811",31.31813984,-28.97989991
"tree_1410544",31.68329081,-1.15302625
"tree_4719076",33.8552109,-12.09138387
"tree_147044",28.09674999,-27.77391042
"tree_1966395",38.86103851,-9.235716018
"tree_2379162",26.85230188,-15.32622841
"tree_200028",26.55551305,-33.22781714
"tree_3722667",31.61105404,-9.220737586
"tree_3345325",28.57410313,-13.16179369
"tree_363055",39.2624616,-7.791287134
"tree_2853352",26.60818471,-12.34614165
"tree_2847926",27.16682358,-15.22923
"tree_1452307",37.84292211,-5.778029301
"tree_228531",30.91734792,-27.80573239
"tree_4894809",33.6464313,-14.53148878
"tree_4397523",32.18638364,-21.12583573
"tree_4545912",31.67209711,-17.65426634
"tree_797729",38.77224405,-7.932367531
"tree_12785",19.04422534,-33.14127581
"tree_1088378",37.81993471,-10.33379929
"tree_3689905",22.31107361,-14.53094964
"tree_2814084",32.046823,-9.412661014
"tree_4865247",34.10464662,-11.23759956
"tree_2237767",28.68597513,-13.59495107
"tree_4055075",24.28501508,-13.3557905
"tree_2406654",25.28032438,-13.9327327
"tree_179890",29.73110841,-30.66853761
"tree_4061499",26.04359617,-16.8804566
"tree_4689481",34.58756212,-16.16910315
"tree_585042",31.27609834,-4.980316563
"tree_4931577",35.5112045,-15.94256319
"tree_2221728",24.7125807,-14.81094691
"tree_169322",29.5066433,-30.93438175
"tree_4447150",30.87258664,-18.05208602
